method,method_display,seed,episode_index,episode_id,status,error,task_success,fallback_count,unsafe_invocation_count,violation_count,violation_types,completion_time_s,episode_dir,initial_upright_ok,reset_attempts
raw_critic_0p5,SONIC + Raw Critic (0.5),1237,88,raw_critic_0p5__seed_1237__episode_0088,completed,,1,3,0,0,[],17.663663148880005,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_sidecar_raw_critic_0p5__seed_1237__ep_088_093_20260602204637/online/raw_critic_0p5/seed_1237/episode_0088,1,1
raw_critic_0p5,SONIC + Raw Critic (0.5),1237,89,raw_critic_0p5__seed_1237__episode_0089,completed,,1,3,0,0,[],17.2213773727417,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_sidecar_raw_critic_0p5__seed_1237__ep_088_093_20260602204637/online/raw_critic_0p5/seed_1237/episode_0089,1,1
raw_critic_0p5,SONIC + Raw Critic (0.5),1237,90,raw_critic_0p5__seed_1237__episode_0090,completed,,1,4,0,0,[],16.70163106918335,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_sidecar_raw_critic_0p5__seed_1237__ep_088_093_20260602204637/online/raw_critic_0p5/seed_1237/episode_0090,1,1
raw_critic_0p5,SONIC + Raw Critic (0.5),1237,91,raw_critic_0p5__seed_1237__episode_0091,completed,,0,5,4,1,"[""fall""]",15.44730806350708,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_sidecar_raw_critic_0p5__seed_1237__ep_088_093_20260602204637/online/raw_critic_0p5/seed_1237/episode_0091,1,1
raw_critic_0p5,SONIC + Raw Critic (0.5),1237,92,raw_critic_0p5__seed_1237__episode_0092,completed,,1,2,0,0,[],18.666287422180176,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_sidecar_raw_critic_0p5__seed_1237__ep_092_093_20260602205038/online/raw_critic_0p5/seed_1237/episode_0092,1,1
raw_critic_0p5,SONIC + Raw Critic (0.5),1237,93,raw_critic_0p5__seed_1237__episode_0093,completed,,0,3,3,1,"[""human_distance_violation""]",16.513158559799194,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_raw_critic_0p5__seed_1237__ep_093_100/online/raw_critic_0p5/seed_1237/episode_0093,1,1
raw_critic_0p5,SONIC + Raw Critic (0.5),1237,94,raw_critic_0p5__seed_1237__episode_0094,completed,,1,3,0,0,[],17.141744375228882,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_raw_critic_0p5__seed_1237__ep_093_100/online/raw_critic_0p5/seed_1237/episode_0094,1,1
raw_critic_0p5,SONIC + Raw Critic (0.5),1237,95,raw_critic_0p5__seed_1237__episode_0095,completed,,0,5,5,1,"[""fall""]",15.906316995620728,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_raw_critic_0p5__seed_1237__ep_093_100/online/raw_critic_0p5/seed_1237/episode_0095,1,1
raw_critic_0p5,SONIC + Raw Critic (0.5),1237,96,raw_critic_0p5__seed_1237__episode_0096,completed,,1,3,0,0,[],19.601479291915894,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_raw_critic_0p5__seed_1237__ep_093_100/online/raw_critic_0p5/seed_1237/episode_0096,1,1
raw_critic_0p5,SONIC + Raw Critic (0.5),1237,97,raw_critic_0p5__seed_1237__episode_0097,completed,,0,4,4,7,"[""collision"", ""near_collision""]",19.362461805343628,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_raw_critic_0p5__seed_1237__ep_093_100/online/raw_critic_0p5/seed_1237/episode_0097,1,1
raw_critic_0p5,SONIC + Raw Critic (0.5),1237,98,raw_critic_0p5__seed_1237__episode_0098,completed,,1,3,0,0,[],20.006627559661865,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_raw_critic_0p5__seed_1237__ep_093_100/online/raw_critic_0p5/seed_1237/episode_0098,1,1
raw_critic_0p5,SONIC + Raw Critic (0.5),1237,99,raw_critic_0p5__seed_1237__episode_0099,completed,,0,6,5,6,"[""collision"", ""fall"", ""near_collision""]",17.754962921142578,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_raw_critic_0p5__seed_1237__ep_093_100/online/raw_critic_0p5/seed_1237/episode_0099,1,1
raw_critic_0p5,SONIC + Raw Critic (0.5),1238,0,raw_critic_0p5__seed_1238__episode_0000,completed,,1,2,0,0,[],23.810155153274536,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_raw_critic_0p5__seed_1238__ep_000_025/online/raw_critic_0p5/seed_1238/episode_0000,1,1
raw_critic_0p5,SONIC + Raw Critic (0.5),1238,1,raw_critic_0p5__seed_1238__episode_0001,completed,,0,4,4,4,"[""collision"", ""human_distance_violation"", ""near_collision""]",21.87834596633911,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_raw_critic_0p5__seed_1238__ep_000_025/online/raw_critic_0p5/seed_1238/episode_0001,1,1
raw_critic_0p5,SONIC + Raw Critic (0.5),1238,2,raw_critic_0p5__seed_1238__episode_0002,completed,,0,3,1,2,"[""human_distance_violation"", ""near_collision""]",23.44336700439453,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_raw_critic_0p5__seed_1238__ep_000_025/online/raw_critic_0p5/seed_1238/episode_0002,1,1
raw_critic_0p5,SONIC + Raw Critic (0.5),1238,3,raw_critic_0p5__seed_1238__episode_0003,completed,,0,6,6,22,"[""collision"", ""fall"", ""near_collision""]",18.682111024856567,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_raw_critic_0p5__seed_1238__ep_000_025/online/raw_critic_0p5/seed_1238/episode_0003,1,1
raw_critic_0p5,SONIC + Raw Critic (0.5),1238,4,raw_critic_0p5__seed_1238__episode_0004,completed,,1,2,0,0,[],25.200024127960205,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_raw_critic_0p5__seed_1238__ep_000_025/online/raw_critic_0p5/seed_1238/episode_0004,1,1
raw_critic_0p5,SONIC + Raw Critic (0.5),1238,5,raw_critic_0p5__seed_1238__episode_0005,completed,,1,3,0,0,[],23.60503053665161,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_raw_critic_0p5__seed_1238__ep_000_025/online/raw_critic_0p5/seed_1238/episode_0005,1,1
raw_critic_0p5,SONIC + Raw Critic (0.5),1238,6,raw_critic_0p5__seed_1238__episode_0006,completed,,0,4,4,7,"[""collision"", ""human_distance_violation"", ""near_collision""]",23.78582239151001,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_raw_critic_0p5__seed_1238__ep_000_025/online/raw_critic_0p5/seed_1238/episode_0006,1,1
raw_critic_0p5,SONIC + Raw Critic (0.5),1238,7,raw_critic_0p5__seed_1238__episode_0007,completed,,0,4,3,11,"[""collision"", ""human_distance_violation"", ""near_collision""]",22.216866493225098,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_raw_critic_0p5__seed_1238__ep_000_025/online/raw_critic_0p5/seed_1238/episode_0007,1,1
raw_critic_0p5,SONIC + Raw Critic (0.5),1238,8,raw_critic_0p5__seed_1238__episode_0008,completed,,1,3,0,0,[],24.885422706604004,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_raw_critic_0p5__seed_1238__ep_000_025/online/raw_critic_0p5/seed_1238/episode_0008,1,1
raw_critic_0p5,SONIC + Raw Critic (0.5),1238,9,raw_critic_0p5__seed_1238__episode_0009,completed,,1,3,0,0,[],25.265709400177002,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_raw_critic_0p5__seed_1238__ep_000_025/online/raw_critic_0p5/seed_1238/episode_0009,1,1
raw_critic_0p5,SONIC + Raw Critic (0.5),1238,10,raw_critic_0p5__seed_1238__episode_0010,completed,,0,4,4,1,"[""human_distance_violation""]",25.694749116897583,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_raw_critic_0p5__seed_1238__ep_000_025/online/raw_critic_0p5/seed_1238/episode_0010,1,1
raw_critic_0p5,SONIC + Raw Critic (0.5),1238,11,raw_critic_0p5__seed_1238__episode_0011,completed,,0,6,6,7,"[""collision"", ""fall"", ""near_collision""]",22.0251522064209,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_raw_critic_0p5__seed_1238__ep_000_025/online/raw_critic_0p5/seed_1238/episode_0011,1,1
raw_critic_0p5,SONIC + Raw Critic (0.5),1238,12,raw_critic_0p5__seed_1238__episode_0012,completed,,1,4,0,0,[],26.236342191696167,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_raw_critic_0p5__seed_1238__ep_000_025/online/raw_critic_0p5/seed_1238/episode_0012,1,1
raw_critic_0p5,SONIC + Raw Critic (0.5),1238,13,raw_critic_0p5__seed_1238__episode_0013,completed,,1,3,0,0,[],26.538161993026733,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_raw_critic_0p5__seed_1238__ep_000_025/online/raw_critic_0p5/seed_1238/episode_0013,1,1
raw_critic_0p5,SONIC + Raw Critic (0.5),1238,14,raw_critic_0p5__seed_1238__episode_0014,completed,,0,4,4,1,"[""near_collision""]",27.23819613456726,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_raw_critic_0p5__seed_1238__ep_000_025/online/raw_critic_0p5/seed_1238/episode_0014,1,1
raw_critic_0p5,SONIC + Raw Critic (0.5),1238,15,raw_critic_0p5__seed_1238__episode_0015,completed,,0,6,7,2,"[""fall"", ""near_collision""]",23.385106325149536,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_raw_critic_0p5__seed_1238__ep_000_025/online/raw_critic_0p5/seed_1238/episode_0015,1,1
raw_critic_0p5,SONIC + Raw Critic (0.5),1238,16,raw_critic_0p5__seed_1238__episode_0016,completed,,1,3,0,0,[],27.681046724319458,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_raw_critic_0p5__seed_1238__ep_000_025/online/raw_critic_0p5/seed_1238/episode_0016,1,1
raw_critic_0p5,SONIC + Raw Critic (0.5),1238,17,raw_critic_0p5__seed_1238__episode_0017,completed,,0,4,4,1,"[""human_distance_violation""]",27.70646572113037,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_raw_critic_0p5__seed_1238__ep_000_025/online/raw_critic_0p5/seed_1238/episode_0017,1,1
raw_critic_0p5,SONIC + Raw Critic (0.5),1238,18,raw_critic_0p5__seed_1238__episode_0018,completed,,1,3,0,0,[],27.920775175094604,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_raw_critic_0p5__seed_1238__ep_000_025/online/raw_critic_0p5/seed_1238/episode_0018,1,1
raw_critic_0p5,SONIC + Raw Critic (0.5),1238,19,raw_critic_0p5__seed_1238__episode_0019,completed,,0,6,7,36,"[""collision"", ""fall"", ""human_distance_violation"", ""near_collision""]",24.622875928878784,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_raw_critic_0p5__seed_1238__ep_000_025/online/raw_critic_0p5/seed_1238/episode_0019,1,1
raw_critic_0p5,SONIC + Raw Critic (0.5),1238,20,raw_critic_0p5__seed_1238__episode_0020,completed,,1,3,0,0,[],29.78488826751709,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_raw_critic_0p5__seed_1238__ep_000_025/online/raw_critic_0p5/seed_1238/episode_0020,1,1
raw_critic_0p5,SONIC + Raw Critic (0.5),1238,21,raw_critic_0p5__seed_1238__episode_0021,completed,,0,3,1,1,"[""human_distance_violation""]",30.189729928970337,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_raw_critic_0p5__seed_1238__ep_000_025/online/raw_critic_0p5/seed_1238/episode_0021,1,1
raw_critic_0p5,SONIC + Raw Critic (0.5),1238,22,raw_critic_0p5__seed_1238__episode_0022,completed,,1,3,0,0,[],30.419647932052612,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_raw_critic_0p5__seed_1238__ep_000_025/online/raw_critic_0p5/seed_1238/episode_0022,1,1
raw_critic_0p5,SONIC + Raw Critic (0.5),1238,23,raw_critic_0p5__seed_1238__episode_0023,completed,,0,6,7,17,"[""collision"", ""fall"", ""near_collision""]",27.373169898986816,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_raw_critic_0p5__seed_1238__ep_000_025/online/raw_critic_0p5/seed_1238/episode_0023,1,1
raw_critic_0p5,SONIC + Raw Critic (0.5),1238,24,raw_critic_0p5__seed_1238__episode_0024,completed,,1,2,0,0,[],18.60228395462036,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_raw_critic_0p5__seed_1238__ep_024_025/online/raw_critic_0p5/seed_1238/episode_0024,1,1
raw_critic_0p5,SONIC + Raw Critic (0.5),1238,25,raw_critic_0p5__seed_1238__episode_0025,completed,,1,3,0,0,[],23.694533586502075,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_raw_critic_0p5__seed_1238__ep_025_050/online/raw_critic_0p5/seed_1238/episode_0025,1,1
raw_critic_0p5,SONIC + Raw Critic (0.5),1238,26,raw_critic_0p5__seed_1238__episode_0026,completed,,0,4,4,3,"[""collision"", ""human_distance_violation"", ""near_collision""]",23.588351011276245,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_raw_critic_0p5__seed_1238__ep_025_050/online/raw_critic_0p5/seed_1238/episode_0026,1,1
raw_critic_0p5,SONIC + Raw Critic (0.5),1238,27,raw_critic_0p5__seed_1238__episode_0027,completed,,0,6,6,2,"[""fall"", ""near_collision""]",20.080132961273193,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_raw_critic_0p5__seed_1238__ep_025_050/online/raw_critic_0p5/seed_1238/episode_0027,1,1
raw_critic_0p5,SONIC + Raw Critic (0.5),1238,28,raw_critic_0p5__seed_1238__episode_0028,completed,,0,3,1,1,"[""near_collision""]",25.373069524765015,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_raw_critic_0p5__seed_1238__ep_025_050/online/raw_critic_0p5/seed_1238/episode_0028,1,1
raw_critic_0p5,SONIC + Raw Critic (0.5),1238,29,raw_critic_0p5__seed_1238__episode_0029,completed,,0,4,4,2,"[""human_distance_violation"", ""near_collision""]",25.021980047225952,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_raw_critic_0p5__seed_1238__ep_025_050/online/raw_critic_0p5/seed_1238/episode_0029,1,1
raw_critic_0p5,SONIC + Raw Critic (0.5),1238,30,raw_critic_0p5__seed_1238__episode_0030,completed,,0,4,4,5,"[""collision"", ""human_distance_violation"", ""near_collision""]",26.334474325180054,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_raw_critic_0p5__seed_1238__ep_025_050/online/raw_critic_0p5/seed_1238/episode_0030,1,1
raw_critic_0p5,SONIC + Raw Critic (0.5),1238,31,raw_critic_0p5__seed_1238__episode_0031,completed,,0,6,6,2,"[""fall"", ""human_distance_violation""]",23.148900747299194,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_raw_critic_0p5__seed_1238__ep_025_050/online/raw_critic_0p5/seed_1238/episode_0031,1,1
raw_critic_0p5,SONIC + Raw Critic (0.5),1238,32,raw_critic_0p5__seed_1238__episode_0032,completed,,1,3,0,0,[],28.535215139389038,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_raw_critic_0p5__seed_1238__ep_025_050/online/raw_critic_0p5/seed_1238/episode_0032,1,1
raw_critic_0p5,SONIC + Raw Critic (0.5),1238,33,raw_critic_0p5__seed_1238__episode_0033,completed,,1,3,0,0,[],27.778913736343384,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_raw_critic_0p5__seed_1238__ep_025_050/online/raw_critic_0p5/seed_1238/episode_0033,1,1
raw_critic_0p5,SONIC + Raw Critic (0.5),1238,34,raw_critic_0p5__seed_1238__episode_0034,completed,,0,4,4,2,"[""human_distance_violation"", ""near_collision""]",28.493375062942505,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_raw_critic_0p5__seed_1238__ep_025_050/online/raw_critic_0p5/seed_1238/episode_0034,1,1
raw_critic_0p5,SONIC + Raw Critic (0.5),1238,35,raw_critic_0p5__seed_1238__episode_0035,completed,,0,6,6,8,"[""collision"", ""fall"", ""human_distance_violation"", ""near_collision""]",24.180397987365723,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_raw_critic_0p5__seed_1238__ep_025_050/online/raw_critic_0p5/seed_1238/episode_0035,1,1
raw_critic_0p5,SONIC + Raw Critic (0.5),1238,36,raw_critic_0p5__seed_1238__episode_0036,completed,,1,3,0,0,[],28.461068153381348,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_raw_critic_0p5__seed_1238__ep_025_050/online/raw_critic_0p5/seed_1238/episode_0036,1,1
raw_critic_0p5,SONIC + Raw Critic (0.5),1238,37,raw_critic_0p5__seed_1238__episode_0037,completed,,1,3,0,0,[],29.752143383026123,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_raw_critic_0p5__seed_1238__ep_025_050/online/raw_critic_0p5/seed_1238/episode_0037,1,1
raw_critic_0p5,SONIC + Raw Critic (0.5),1238,38,raw_critic_0p5__seed_1238__episode_0038,completed,,0,4,4,1,"[""near_collision""]",30.15229821205139,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_raw_critic_0p5__seed_1238__ep_025_050/online/raw_critic_0p5/seed_1238/episode_0038,1,1
raw_critic_0p5,SONIC + Raw Critic (0.5),1238,39,raw_critic_0p5__seed_1238__episode_0039,completed,,0,6,6,24,"[""collision"", ""fall"", ""near_collision""]",27.180022478103638,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_raw_critic_0p5__seed_1238__ep_025_050/online/raw_critic_0p5/seed_1238/episode_0039,1,1
raw_critic_0p5,SONIC + Raw Critic (0.5),1238,40,raw_critic_0p5__seed_1238__episode_0040,completed,,0,4,4,2,"[""human_distance_violation""]",16.79847741127014,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_raw_critic_0p5__seed_1238__ep_040_065/online/raw_critic_0p5/seed_1238/episode_0040,1,1
raw_critic_0p5,SONIC + Raw Critic (0.5),1238,41,raw_critic_0p5__seed_1238__episode_0041,completed,,1,3,0,0,[],18.49613666534424,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_raw_critic_0p5__seed_1238__ep_040_065/online/raw_critic_0p5/seed_1238/episode_0041,1,1
raw_critic_0p5,SONIC + Raw Critic (0.5),1238,42,raw_critic_0p5__seed_1238__episode_0042,completed,,1,3,0,0,[],18.076988697052002,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_raw_critic_0p5__seed_1238__ep_040_065/online/raw_critic_0p5/seed_1238/episode_0042,1,1
raw_critic_0p5,SONIC + Raw Critic (0.5),1238,43,raw_critic_0p5__seed_1238__episode_0043,completed,,0,5,5,1,"[""fall""]",16.348552227020264,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_raw_critic_0p5__seed_1238__ep_040_065/online/raw_critic_0p5/seed_1238/episode_0043,1,1
raw_critic_0p5,SONIC + Raw Critic (0.5),1238,44,raw_critic_0p5__seed_1238__episode_0044,completed,,1,2,0,0,[],20.468947649002075,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_raw_critic_0p5__seed_1238__ep_040_065/online/raw_critic_0p5/seed_1238/episode_0044,1,1
raw_critic_0p5,SONIC + Raw Critic (0.5),1238,45,raw_critic_0p5__seed_1238__episode_0045,completed,,0,3,3,4,"[""human_distance_violation""]",19.24353861808777,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_raw_critic_0p5__seed_1238__ep_040_065/online/raw_critic_0p5/seed_1238/episode_0045,1,1
raw_critic_0p5,SONIC + Raw Critic (0.5),1238,46,raw_critic_0p5__seed_1238__episode_0046,completed,,0,3,4,3,"[""human_distance_violation"", ""near_collision""]",21.00147581100464,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_raw_critic_0p5__seed_1238__ep_040_065/online/raw_critic_0p5/seed_1238/episode_0046,1,1
raw_critic_0p5,SONIC + Raw Critic (0.5),1238,47,raw_critic_0p5__seed_1238__episode_0047,completed,,0,5,6,1,"[""fall""]",18.658512830734253,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_raw_critic_0p5__seed_1238__ep_040_065/online/raw_critic_0p5/seed_1238/episode_0047,1,1
raw_critic_0p5,SONIC + Raw Critic (0.5),1238,48,raw_critic_0p5__seed_1238__episode_0048,completed,,1,3,0,0,[],21.371038913726807,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_raw_critic_0p5__seed_1238__ep_040_065/online/raw_critic_0p5/seed_1238/episode_0048,1,1
raw_critic_0p5,SONIC + Raw Critic (0.5),1238,49,raw_critic_0p5__seed_1238__episode_0049,completed,,1,3,0,0,[],22.386874437332153,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_raw_critic_0p5__seed_1238__ep_040_065/online/raw_critic_0p5/seed_1238/episode_0049,1,1
raw_critic_0p5,SONIC + Raw Critic (0.5),1238,50,raw_critic_0p5__seed_1238__episode_0050,completed,,1,3,0,0,[],22.484800100326538,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_raw_critic_0p5__seed_1238__ep_040_065/online/raw_critic_0p5/seed_1238/episode_0050,1,1
raw_critic_0p5,SONIC + Raw Critic (0.5),1238,51,raw_critic_0p5__seed_1238__episode_0051,completed,,0,6,6,2,"[""fall"", ""near_collision""]",19.09718942642212,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_raw_critic_0p5__seed_1238__ep_040_065/online/raw_critic_0p5/seed_1238/episode_0051,1,1
raw_critic_0p5,SONIC + Raw Critic (0.5),1238,52,raw_critic_0p5__seed_1238__episode_0052,completed,,1,2,0,0,[],25.67791724205017,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_raw_critic_0p5__seed_1238__ep_040_065/online/raw_critic_0p5/seed_1238/episode_0052,1,1
raw_critic_0p5,SONIC + Raw Critic (0.5),1238,53,raw_critic_0p5__seed_1238__episode_0053,completed,,0,4,4,12,"[""collision"", ""fall"", ""human_distance_violation"", ""near_collision""]",24.14903950691223,/mnt/data/students/lph/GR00T-WholeBodyControl/outputs/casa/phase5_conformal_baselines_20260522/online_real_main_hc_threshold_2500_20260602/lane_v2_raw_critic_0p5__seed_1238__ep_040_065/online/raw_critic_0p5/seed_1238/episode_0053,1,1
